,semester,program,course_code,waitlisted,number_of_students
1054,202110,EC-MS-DAEN,SYST584,T,125.0
1055,202110,EC-MS-DAEN,SYST664,T,145.0
1056,202110,EC-MS-ELEN,ECE580,F,6.0
1057,202110,EC-MS-ELEN,ECE590,F,12.0
1058,202110,EC-MS-ELEN,ECE630,F,2.0
1059,202110,EC-MS-ELEN,ECE635,F,1.0
1060,202110,EC-MS-ELEN,ECE660,F,7.0
1061,202110,EC-MS-ELEN,ECE698,F,5.0
1062,202110,EC-MS-ELEN,ECE699,F,2.0
1063,202110,EC-MS-ELEN,ECE580,T,143.0
1064,202110,EC-MS-ELEN,ECE590,T,137.0
1065,202110,EC-MS-ELEN,ECE630,T,147.0
1066,202110,EC-MS-ELEN,ECE635,T,148.0
1067,202110,EC-MS-ELEN,ECE660,T,142.0
1068,202110,EC-MS-ELEN,ECE698,T,144.0
1069,202110,EC-MS-ELEN,ECE699,T,147.0
1070,202110,EC-MS-ISYS,CS550,F,49.0
1071,202110,EC-MS-ISYS,INFS622,F,80.0
1072,202110,EC-MS-ISYS,SWE625,F,15.0
1073,202110,EC-MS-ISYS,CS550,T,100.0
1074,202110,EC-MS-ISYS,INFS622,T,69.0
1075,202110,EC-MS-ISYS,SWE625,T,134.0
1076,202110,EC-MS-OPRS,OR541,F,13.0
1077,202110,EC-MS-OPRS,OR542,F,2.0
1078,202110,EC-MS-OPRS,OR568,F,3.0
1079,202110,EC-MS-OPRS,OR541,T,136.0
1080,202110,EC-MS-OPRS,OR542,T,147.0
1081,202110,EC-MS-OPRS,OR568,T,146.0
1082,202110,EC-MS-SWE,CS550,F,49.0
1083,202110,EC-MS-SWE,SWE619,F,20.0
1084,202110,EC-MS-SWE,SWE621,F,21.0
1085,202110,EC-MS-SWE,CS550,T,100.0
1086,202110,EC-MS-SWE,SWE619,T,129.0
1087,202110,EC-MS-SWE,SWE621,T,128.0
1088,202110,EC-MS-SYST,SYST505,F,6.0
1089,202110,EC-MS-SYST,SYST510,F,6.0
1090,202110,EC-MS-SYST,SYST520,F,6.0
1091,202110,EC-MS-SYST,SYST505,T,143.0
1092,202110,EC-MS-SYST,SYST510,T,143.0
1093,202110,EC-MS-SYST,SYST520,T,143.0
1094,202110,EC-MS-TCOM,TCOM514,F,9.0
1095,202110,EC-MS-TCOM,TCOM535,F,11.0
1096,202110,EC-MS-TCOM,TCOM652,F,1.0
1097,202110,EC-MS-TCOM,TCOM661,F,7.0
1098,202110,EC-MS-TCOM,TCOM514,T,140.0
1099,202110,EC-MS-TCOM,TCOM535,T,138.0
1100,202110,EC-MS-TCOM,TCOM652,T,148.0
1101,202110,EC-MS-TCOM,TCOM661,T,142.0
1102,202170,EC-MS-AIT,AIT512,F,12.0
1103,202170,EC-MS-AIT,AIT524,F,6.0
1104,202170,EC-MS-AIT,AIT542,F,14.0
1105,202170,EC-MS-AIT,AIT582,F,6.0
1106,202170,EC-MS-AIT,AIT614,F,6.0
1107,202170,EC-MS-AIT,AIT622,F,5.0
1108,202170,EC-MS-AIT,AIT636,F,6.0
1109,202170,EC-MS-AIT,AIT660,F,11.0
1110,202170,EC-MS-AIT,AIT664,F,5.0
1111,202170,EC-MS-AIT,AIT672,F,13.0
1112,202170,EC-MS-AIT,AIT677,F,8.0
1113,202170,EC-MS-AIT,AIT682,F,5.0
1114,202170,EC-MS-AIT,AIT736,F,3.0
1115,202170,EC-MS-AIT,AIT512,T,137.0
1116,202170,EC-MS-AIT,AIT524,T,143.0
1117,202170,EC-MS-AIT,AIT542,T,135.0
1118,202170,EC-MS-AIT,AIT582,T,143.0
1119,202170,EC-MS-AIT,AIT614,T,143.0
1120,202170,EC-MS-AIT,AIT622,T,144.0
1121,202170,EC-MS-AIT,AIT636,T,143.0
1122,202170,EC-MS-AIT,AIT660,T,138.0
1123,202170,EC-MS-AIT,AIT664,T,144.0
1124,202170,EC-MS-AIT,AIT672,T,136.0
1125,202170,EC-MS-AIT,AIT677,T,141.0
1126,202170,EC-MS-AIT,AIT682,T,144.0
1127,202170,EC-MS-AIT,AIT736,T,146.0
1128,202170,EC-MS-BIOE,BENG514,F,3.0
1129,202170,EC-MS-BIOE,BENG520,F,5.0
1130,202170,EC-MS-BIOE,BENG514,T,146.0
1131,202170,EC-MS-BIOE,BENG520,T,144.0
1132,202170,EC-MS-CEIE,CEIE524,F,10.0
1133,202170,EC-MS-CEIE,CEIE571,F,18.0
1134,202170,EC-MS-CEIE,CEIE572,F,24.0
1135,202170,EC-MS-CEIE,CEIE574,F,6.0
1136,202170,EC-MS-CEIE,CEIE601,F,41.0
1137,202170,EC-MS-CEIE,CEIE612,F,6.0
1138,202170,EC-MS-CEIE,CEIE634,F,11.0
1139,202170,EC-MS-CEIE,CEIE635,F,17.0
1140,202170,EC-MS-CEIE,CEIE795,F,22.0
1141,202170,EC-MS-CEIE,GGS553,F,7.0
1142,202170,EC-MS-CEIE,CEIE524,T,139.0
1143,202170,EC-MS-CEIE,CEIE571,T,131.0
1144,202170,EC-MS-CEIE,CEIE572,T,125.0
1145,202170,EC-MS-CEIE,CEIE574,T,143.0
1146,202170,EC-MS-CEIE,CEIE601,T,108.0
1147,202170,EC-MS-CEIE,CEIE612,T,143.0
1148,202170,EC-MS-CEIE,CEIE634,T,138.0
1149,202170,EC-MS-CEIE,CEIE635,T,132.0
1150,202170,EC-MS-CEIE,CEIE795,T,127.0
1151,202170,EC-MS-CEIE,GGS553,T,142.0
1152,202170,EC-MS-CPE,ECE505,F,22.0
1153,202170,EC-MS-CPE,ECE511,F,48.0
1154,202170,EC-MS-CPE,ECE512,F,6.0
1155,202170,EC-MS-CPE,ECE527,F,15.0
1156,202170,EC-MS-CPE,ECE542,F,12.0
1157,202170,EC-MS-CPE,ECE545,F,27.0
1158,202170,EC-MS-CPE,ECE552,F,4.0
1159,202170,EC-MS-CPE,ECE590,F,12.0
1160,202170,EC-MS-CPE,ECE616,F,23.0
1161,202170,EC-MS-CPE,ECE646,F,12.0
1162,202170,EC-MS-CPE,ECE505,T,127.0
1163,202170,EC-MS-CPE,ECE511,T,101.0
1164,202170,EC-MS-CPE,ECE512,T,143.0
1165,202170,EC-MS-CPE,ECE527,T,134.0
1166,202170,EC-MS-CPE,ECE542,T,137.0
1167,202170,EC-MS-CPE,ECE545,T,122.0
1168,202170,EC-MS-CPE,ECE552,T,145.0
1169,202170,EC-MS-CPE,ECE590,T,137.0
1170,202170,EC-MS-CPE,ECE616,T,126.0
1171,202170,EC-MS-CPE,ECE646,T,137.0
1172,202170,EC-MS-CS,CS530,F,96.0
1173,202170,EC-MS-CS,CS531,F,132.0
1174,202170,EC-MS-CS,CS550,F,49.0
1175,202170,EC-MS-CS,CS551,F,30.0
1176,202170,EC-MS-CS,CS555,F,24.0
1177,202170,EC-MS-CS,CS580,F,0.0
1178,202170,EC-MS-CS,CS583,F,23.0
1179,202170,EC-MS-CS,CS584,F,41.0
1180,202170,EC-MS-CS,CS587,F,12.0
1181,202170,EC-MS-CS,CS595,F,0.0
1182,202170,EC-MS-CS,CS600,F,0.0
1183,202170,EC-MS-CS,CS681,F,0.0
1184,202170,EC-MS-CS,CS687,F,6.0
1185,202170,EC-MS-CS,CS688,F,0.0
1186,202170,EC-MS-CS,CS695,F,0.0
1187,202170,EC-MS-CS,CS795,F,0.0
1188,202170,EC-MS-CS,INFS740,F,0.0
1189,202170,EC-MS-CS,ISA562,F,0.0
1190,202170,EC-MS-CS,ISA564,F,0.0
1191,202170,EC-MS-CS,ISA681,F,0.0
1192,202170,EC-MS-CS,SWE619,F,0.0
1193,202170,EC-MS-CS,SWE621,F,21.0
1194,202170,EC-MS-CS,SWE622,F,0.0
1195,202170,EC-MS-CS,SWE632,F,0.0
1196,202170,EC-MS-CS,SWE637,F,0.0
1197,202170,EC-MS-CS,SWE642,F,0.0
1198,202170,EC-MS-CS,SWE645,F,11.0
1199,202170,EC-MS-CS,SWE681,F,2.0
1200,202170,EC-MS-CS,CS530,T,53.0
1201,202170,EC-MS-CS,CS531,T,17.0
1202,202170,EC-MS-CS,CS550,T,100.0
1203,202170,EC-MS-CS,CS551,T,119.0
1204,202170,EC-MS-CS,CS555,T,125.0
1205,202170,EC-MS-CS,CS580,T,149.0
1206,202170,EC-MS-CS,CS583,T,126.0
1207,202170,EC-MS-CS,CS584,T,108.0
1208,202170,EC-MS-CS,CS587,T,137.0
1209,202170,EC-MS-CS,CS595,T,149.0
1210,202170,EC-MS-CS,CS600,T,149.0
1211,202170,EC-MS-CS,CS681,T,149.0
1212,202170,EC-MS-CS,CS687,T,143.0
1213,202170,EC-MS-CS,CS688,T,149.0
1214,202170,EC-MS-CS,CS695,T,149.0
1215,202170,EC-MS-CS,CS795,T,149.0
1216,202170,EC-MS-CS,INFS740,T,149.0
1217,202170,EC-MS-CS,ISA562,T,149.0
1218,202170,EC-MS-CS,ISA564,T,149.0
1219,202170,EC-MS-CS,ISA681,T,149.0
1220,202170,EC-MS-CS,SWE619,T,149.0
1221,202170,EC-MS-CS,SWE621,T,128.0
1222,202170,EC-MS-CS,SWE622,T,149.0
1223,202170,EC-MS-CS,SWE632,T,149.0
1224,202170,EC-MS-CS,SWE637,T,149.0
1225,202170,EC-MS-CS,SWE642,T,149.0
1226,202170,EC-MS-CS,SWE645,T,138.0
1227,202170,EC-MS-CS,SWE681,T,147.0
1228,202170,EC-MS-DAEN,AIT524,F,6.0
1229,202170,EC-MS-DAEN,AIT526,F,4.0
1230,202170,EC-MS-DAEN,AIT580,F,62.0
1231,202170,EC-MS-DAEN,AIT582,F,6.0
1232,202170,EC-MS-DAEN,AIT614,F,6.0
1233,202170,EC-MS-DAEN,AIT622,F,5.0
1234,202170,EC-MS-DAEN,AIT664,F,5.0
1235,202170,EC-MS-DAEN,AIT736,F,3.0
1236,202170,EC-MS-DAEN,CS504,F,96.0
1237,202170,EC-MS-DAEN,ECE527,F,15.0
1238,202170,EC-MS-DAEN,GBUS738,F,4.0
1239,202170,EC-MS-DAEN,INFS740,F,10.0
1240,202170,EC-MS-DAEN,OR531,F,73.0
1241,202170,EC-MS-DAEN,OR541,F,9.0
1242,202170,EC-MS-DAEN,OR542,F,0.0
1243,202170,EC-MS-DAEN,OR568,F,0.0
1244,202170,EC-MS-DAEN,OR604,F,11.0
1245,202170,EC-MS-DAEN,STAT515,F,108.0
1246,202170,EC-MS-DAEN,STAT544,F,0.0
1247,202170,EC-MS-DAEN,STAT554,F,11.0
1248,202170,EC-MS-DAEN,SYST568,F,8.0
1249,202170,EC-MS-DAEN,SYST573,F,5.0
1250,202170,EC-MS-DAEN,AIT524,T,143.0
1251,202170,EC-MS-DAEN,AIT526,T,145.0
1252,202170,EC-MS-DAEN,AIT580,T,87.0
1253,202170,EC-MS-DAEN,AIT582,T,143.0
1254,202170,EC-MS-DAEN,AIT614,T,143.0
1255,202170,EC-MS-DAEN,AIT622,T,144.0
1256,202170,EC-MS-DAEN,AIT664,T,144.0
1257,202170,EC-MS-DAEN,AIT736,T,146.0
1258,202170,EC-MS-DAEN,CS504,T,53.0
1259,202170,EC-MS-DAEN,ECE527,T,134.0
1260,202170,EC-MS-DAEN,GBUS738,T,145.0
1261,202170,EC-MS-DAEN,INFS740,T,139.0
1262,202170,EC-MS-DAEN,OR531,T,76.0
1263,202170,EC-MS-DAEN,OR541,T,140.0
1264,202170,EC-MS-DAEN,OR542,T,149.0
1265,202170,EC-MS-DAEN,OR568,T,149.0
1266,202170,EC-MS-DAEN,OR604,T,138.0
1267,202170,EC-MS-DAEN,STAT515,T,41.0
1268,202170,EC-MS-DAEN,STAT544,T,149.0
1269,202170,EC-MS-DAEN,STAT554,T,138.0
1270,202170,EC-MS-DAEN,SYST568,T,141.0
1271,202170,EC-MS-DAEN,SYST573,T,144.0
1272,202170,EC-MS-ELEN,ECE505,F,22.0
1273,202170,EC-MS-ELEN,ECE511,F,48.0
1274,202170,EC-MS-ELEN,ECE521,F,8.0
1275,202170,EC-MS-ELEN,ECE527,F,15.0
1276,202170,EC-MS-ELEN,ECE528,F,9.0
1277,202170,EC-MS-ELEN,ECE542,F,12.0
1278,202170,EC-MS-ELEN,ECE552,F,4.0
1279,202170,EC-MS-ELEN,ECE584,F,8.0
1280,202170,EC-MS-ELEN,ECE586,F,4.0
1281,202170,EC-MS-ELEN,ECE590,F,12.0
1282,202170,EC-MS-ELEN,ECE505,T,127.0
1283,202170,EC-MS-ELEN,ECE511,T,101.0
1284,202170,EC-MS-ELEN,ECE521,T,141.0
1285,202170,EC-MS-ELEN,ECE527,T,134.0
1286,202170,EC-MS-ELEN,ECE528,T,140.0
1287,202170,EC-MS-ELEN,ECE542,T,137.0
1288,202170,EC-MS-ELEN,ECE552,T,145.0
1289,202170,EC-MS-ELEN,ECE584,T,141.0
1290,202170,EC-MS-ELEN,ECE586,T,145.0
1291,202170,EC-MS-ELEN,ECE590,T,137.0
1292,202170,EC-MS-ISA,CS531,F,145.0
1293,202170,EC-MS-ISA,CS555,F,28.0
1294,202170,EC-MS-ISA,DFOR663,F,1.0
1295,202170,EC-MS-ISA,DFOR761,F,7.0
1296,202170,EC-MS-ISA,DFOR780,F,7.0
1297,202170,EC-MS-ISA,ECE646,F,12.0
1298,202170,EC-MS-ISA,INFS501,F,33.0
1299,202170,EC-MS-ISA,INFS515,F,6.0
1300,202170,EC-MS-ISA,INFS519,F,23.0
1301,202170,EC-MS-ISA,INFS612,F,8.0
1302,202170,EC-MS-ISA,INFS740,F,10.0
1303,202170,EC-MS-ISA,ISA562,F,15.0
1304,202170,EC-MS-ISA,ISA564,F,7.0
1305,202170,EC-MS-ISA,ISA656,F,3.0
1306,202170,EC-MS-ISA,ISA681,F,6.0
1307,202170,EC-MS-ISA,SWE619,F,20.0
1308,202170,EC-MS-ISA,CS531,T,4.0
1309,202170,EC-MS-ISA,CS555,T,121.0
1310,202170,EC-MS-ISA,DFOR663,T,148.0
1311,202170,EC-MS-ISA,DFOR761,T,142.0
1312,202170,EC-MS-ISA,DFOR780,T,142.0
1313,202170,EC-MS-ISA,ECE646,T,137.0
1314,202170,EC-MS-ISA,INFS501,T,116.0
1315,202170,EC-MS-ISA,INFS515,T,143.0
1316,202170,EC-MS-ISA,INFS519,T,126.0
1317,202170,EC-MS-ISA,INFS612,T,141.0
1318,202170,EC-MS-ISA,INFS740,T,139.0
1319,202170,EC-MS-ISA,ISA562,T,134.0
1320,202170,EC-MS-ISA,ISA564,T,142.0
1321,202170,EC-MS-ISA,ISA656,T,146.0
1322,202170,EC-MS-ISA,ISA681,T,143.0
1323,202170,EC-MS-ISA,SWE619,T,129.0
1324,202170,EC-MS-ISYS,CS531,F,145.0
1325,202170,EC-MS-ISYS,CS550,F,49.0
1326,202170,EC-MS-ISYS,INFS501,F,33.0
1327,202170,EC-MS-ISYS,INFS515,F,6.0
1328,202170,EC-MS-ISYS,INFS519,F,23.0
1329,202170,EC-MS-ISYS,INFS622,F,80.0
1330,202170,EC-MS-ISYS,INFS740,F,10.0
1331,202170,EC-MS-ISYS,SWE642,F,17.0
1332,202170,EC-MS-ISYS,SWE645,F,21.0
1333,202170,EC-MS-ISYS,CS531,T,4.0
1334,202170,EC-MS-ISYS,CS550,T,100.0
1335,202170,EC-MS-ISYS,INFS501,T,116.0
1336,202170,EC-MS-ISYS,INFS515,T,143.0
1337,202170,EC-MS-ISYS,INFS519,T,126.0
1338,202170,EC-MS-ISYS,INFS622,T,69.0
1339,202170,EC-MS-ISYS,INFS740,T,139.0
1340,202170,EC-MS-ISYS,SWE642,T,132.0
1341,202170,EC-MS-ISYS,SWE645,T,128.0
1342,202170,EC-MS-SWE,CS550,F,49.0
1343,202170,EC-MS-SWE,CS580,F,50.0
1344,202170,EC-MS-SWE,OR531,F,73.0
1345,202170,EC-MS-SWE,SWE619,F,20.0
1346,202170,EC-MS-SWE,SWE621,F,21.0
1347,202170,EC-MS-SWE,SWE632,F,22.0
1348,202170,EC-MS-SWE,SWE637,F,8.0
1349,202170,EC-MS-SWE,SWE642,F,17.0
1350,202170,EC-MS-SWE,CS550,T,100.0
1351,202170,EC-MS-SWE,CS580,T,99.0
1352,202170,EC-MS-SWE,OR531,T,76.0
1353,202170,EC-MS-SWE,SWE619,T,129.0
1354,202170,EC-MS-SWE,SWE621,T,128.0
1355,202170,EC-MS-SWE,SWE632,T,127.0
1356,202170,EC-MS-SWE,SWE637,T,141.0
1357,202170,EC-MS-SWE,SWE642,T,132.0
1358,202170,EC-MS-TCOM,TCOM500,F,9.0
1359,202170,EC-MS-TCOM,TCOM515,F,10.0
1360,202170,EC-MS-TCOM,TCOM610,F,5.0
1361,202170,EC-MS-TCOM,TCOM660,F,7.0
1362,202170,EC-MS-TCOM,TCOM500,T,140.0
1363,202170,EC-MS-TCOM,TCOM515,T,139.0
1364,202170,EC-MS-TCOM,TCOM610,T,144.0
1365,202170,EC-MS-TCOM,TCOM660,T,142.0
1366,201970,EC-MS-ELEN,ECE542,F,12.0
1367,201970,EC-MS-ELEN,ECE584,F,8.0
1368,201970,EC-MS-ELEN,ECE587,F,6.0
1369,201970,EC-MS-ELEN,ECE631,F,2.0
1370,201970,EC-MS-ELEN,ECE681,F,4.0
1371,201970,EC-MS-ELEN,ECE542,T,137.0
1372,201970,EC-MS-ELEN,ECE584,T,141.0
1373,201970,EC-MS-ELEN,ECE587,T,143.0
1374,201970,EC-MS-ELEN,ECE631,T,147.0
1375,201970,EC-MS-ELEN,ECE681,T,145.0
1376,201970,EC-MS-ISA,ISA562,F,15.0
1377,201970,EC-MS-ISA,ISA562,T,134.0
1378,202010,EC-MS-AIT,AIT524,F,6.0
1379,202010,EC-MS-AIT,AIT542,F,14.0
1380,202010,EC-MS-AIT,AIT602,F,2.0
1381,202010,EC-MS-AIT,AIT677,F,8.0
1382,202010,EC-MS-AIT,AIT716,F,6.0
1383,202010,EC-MS-AIT,AIT524,T,143.0
1384,202010,EC-MS-AIT,AIT542,T,135.0
1385,202010,EC-MS-AIT,AIT602,T,147.0
1386,202010,EC-MS-AIT,AIT677,T,141.0
1387,202010,EC-MS-AIT,AIT716,T,143.0
1388,202010,EC-MS-CEIE,CEIE524,F,10.0
1389,202010,EC-MS-CEIE,CEIE575,F,19.0
1390,202010,EC-MS-CEIE,CEIE576,F,22.0
1391,202010,EC-MS-CEIE,CEIE578,F,4.0
1392,202010,EC-MS-CEIE,CEIE605,F,29.0
1393,202010,EC-MS-CEIE,CEIE679,F,1.0
1394,202010,EC-MS-CEIE,CEIE795,F,22.0
1395,202010,EC-MS-CEIE,CEIE524,T,139.0
1396,202010,EC-MS-CEIE,CEIE575,T,130.0
1397,202010,EC-MS-CEIE,CEIE576,T,127.0
1398,202010,EC-MS-CEIE,CEIE578,T,145.0
1399,202010,EC-MS-CEIE,CEIE605,T,120.0
1400,202010,EC-MS-CEIE,CEIE679,T,148.0
1401,202010,EC-MS-CEIE,CEIE795,T,127.0
1402,202010,EC-MS-CS,CS530,F,96.0
1403,202010,EC-MS-CS,CS531,F,145.0
1404,202010,EC-MS-CS,CS550,F,49.0
1405,202010,EC-MS-CS,CS583,F,53.0
1406,202010,EC-MS-CS,CS584,F,62.0
1407,202010,EC-MS-CS,CS675,F,2.0
1408,202010,EC-MS-CS,ISA562,F,15.0
1409,202010,EC-MS-CS,ISA681,F,1.0
1410,202010,EC-MS-CS,SWE619,F,0.0
1411,202010,EC-MS-CS,SWE621,F,0.0
1412,202010,EC-MS-CS,SWE622,F,0.0
1413,202010,EC-MS-CS,SWE632,F,22.0
1414,202010,EC-MS-CS,SWE681,F,2.0
1415,202010,EC-MS-CS,CS530,T,53.0
1416,202010,EC-MS-CS,CS531,T,4.0
1417,202010,EC-MS-CS,CS550,T,100.0
1418,202010,EC-MS-CS,CS583,T,96.0
1419,202010,EC-MS-CS,CS584,T,87.0
1420,202010,EC-MS-CS,CS675,T,147.0
1421,202010,EC-MS-CS,ISA562,T,134.0
1422,202010,EC-MS-CS,ISA681,T,148.0
1423,202010,EC-MS-CS,SWE619,T,149.0
1424,202010,EC-MS-CS,SWE621,T,149.0
1425,202010,EC-MS-CS,SWE622,T,149.0
1426,202010,EC-MS-CS,SWE632,T,127.0
1427,202010,EC-MS-CS,SWE681,T,147.0
1428,202010,EC-MS-DAEN,AIT524,F,6.0
1429,202010,EC-MS-DAEN,AIT580,F,62.0
1430,202010,EC-MS-DAEN,AIT582,F,6.0
1431,202010,EC-MS-DAEN,AIT614,F,6.0
1432,202010,EC-MS-DAEN,AIT622,F,5.0
1433,202010,EC-MS-DAEN,AIT664,F,5.0
1434,202010,EC-MS-DAEN,CS504,F,105.0
1435,202010,EC-MS-DAEN,OR531,F,73.0
1436,202010,EC-MS-DAEN,OR541,F,13.0
1437,202010,EC-MS-DAEN,OR542,F,2.0
1438,202010,EC-MS-DAEN,STAT515,F,119.0
1439,202010,EC-MS-DAEN,STAT544,F,5.0
1440,202010,EC-MS-DAEN,STAT554,F,11.0
1441,202010,EC-MS-DAEN,AIT524,T,143.0
1442,202010,EC-MS-DAEN,AIT580,T,87.0
1443,202010,EC-MS-DAEN,AIT582,T,143.0
1444,202010,EC-MS-DAEN,AIT614,T,143.0
1445,202010,EC-MS-DAEN,AIT622,T,144.0
1446,202010,EC-MS-DAEN,AIT664,T,144.0
1447,202010,EC-MS-DAEN,CS504,T,44.0
1448,202010,EC-MS-DAEN,OR531,T,76.0
1449,202010,EC-MS-DAEN,OR541,T,136.0
1450,202010,EC-MS-DAEN,OR542,T,147.0
1451,202010,EC-MS-DAEN,STAT515,T,30.0
1452,202010,EC-MS-DAEN,STAT544,T,144.0
1453,202010,EC-MS-DAEN,STAT554,T,138.0
1454,202010,EC-MS-ELEN,ECE542,F,12.0
1455,202010,EC-MS-ELEN,ECE584,F,8.0
1456,202010,EC-MS-ELEN,ECE586,F,4.0
1457,202010,EC-MS-ELEN,ECE590,F,12.0
1458,202010,EC-MS-ELEN,ECE542,T,137.0
1459,202010,EC-MS-ELEN,ECE584,T,141.0
1460,202010,EC-MS-ELEN,ECE586,T,145.0
1461,202010,EC-MS-ELEN,ECE590,T,137.0
1462,202010,EC-MS-ISYS,CS550,F,49.0
1463,202010,EC-MS-ISYS,INFS501,F,33.0
1464,202010,EC-MS-ISYS,INFS519,F,23.0
1465,202010,EC-MS-ISYS,INFS622,F,80.0
1466,202010,EC-MS-ISYS,INFS774,F,2.0
1467,202010,EC-MS-ISYS,CS550,T,100.0
1468,202010,EC-MS-ISYS,INFS501,T,116.0
1469,202010,EC-MS-ISYS,INFS519,T,126.0
1470,202010,EC-MS-ISYS,INFS622,T,69.0
1471,202010,EC-MS-ISYS,INFS774,T,147.0
1472,202010,EC-MS-TCOM,TCOM500,F,9.0
1473,202010,EC-MS-TCOM,TCOM535,F,11.0
1474,202010,EC-MS-TCOM,TCOM500,T,140.0
1475,202010,EC-MS-TCOM,TCOM535,T,138.0
1476,202070,EC-MS-AIT,AIT512,F,12.0
1477,202070,EC-MS-AIT,AIT524,F,6.0
1478,202070,EC-MS-AIT,AIT542,F,14.0
1479,202070,EC-MS-AIT,AIT582,F,6.0
1480,202070,EC-MS-AIT,AIT614,F,6.0
1481,202070,EC-MS-AIT,AIT660,F,11.0
1482,202070,EC-MS-AIT,AIT664,F,5.0
1483,202070,EC-MS-AIT,AIT672,F,13.0
1484,202070,EC-MS-AIT,AIT677,F,8.0
1485,202070,EC-MS-AIT,AIT512,T,137.0
1486,202070,EC-MS-AIT,AIT524,T,143.0
1487,202070,EC-MS-AIT,AIT542,T,135.0
1488,202070,EC-MS-AIT,AIT582,T,143.0
1489,202070,EC-MS-AIT,AIT614,T,143.0
1490,202070,EC-MS-AIT,AIT660,T,138.0
1491,202070,EC-MS-AIT,AIT664,T,144.0
1492,202070,EC-MS-AIT,AIT672,T,136.0
1493,202070,EC-MS-AIT,AIT677,T,141.0
1494,202070,EC-MS-CEIE,CEIE601,F,41.0
1495,202070,EC-MS-CEIE,CEIE634,F,11.0
1496,202070,EC-MS-CEIE,CEIE639,F,3.0
1497,202070,EC-MS-CEIE,CEIE601,T,108.0
1498,202070,EC-MS-CEIE,CEIE634,T,138.0
1499,202070,EC-MS-CEIE,CEIE639,T,146.0
1500,202070,EC-MS-CS,CS530,F,149.0
1501,202070,EC-MS-CS,CS531,F,145.0
1502,202070,EC-MS-CS,CS550,F,49.0
1503,202070,EC-MS-CS,CS583,F,53.0
1504,202070,EC-MS-CS,ISA673,F,4.0
1505,202070,EC-MS-CS,CS530,T,0.0
1506,202070,EC-MS-CS,CS531,T,4.0
1507,202070,EC-MS-CS,CS550,T,100.0
1508,202070,EC-MS-CS,CS583,T,96.0
1509,202070,EC-MS-CS,ISA673,T,145.0
1510,202070,EC-MS-DAEN,AIT524,F,6.0
1511,202070,EC-MS-DAEN,AIT580,F,62.0
1512,202070,EC-MS-DAEN,AIT590,F,2.0
1513,202070,EC-MS-DAEN,AIT614,F,6.0
1514,202070,EC-MS-DAEN,AIT622,F,5.0
1515,202070,EC-MS-DAEN,AIT664,F,5.0
1516,202070,EC-MS-DAEN,AIT722,F,2.0
1517,202070,EC-MS-DAEN,AIT736,F,3.0
1518,202070,EC-MS-DAEN,CS504,F,105.0
1519,202070,EC-MS-DAEN,CS584,F,22.0
1520,202070,EC-MS-DAEN,HAP780,F,1.0
1521,202070,EC-MS-DAEN,OR531,F,73.0
1522,202070,EC-MS-DAEN,OR568,F,3.0
1523,202070,EC-MS-DAEN,STAT515,F,119.0
1524,202070,EC-MS-DAEN,STAT544,F,5.0
1525,202070,EC-MS-DAEN,STAT554,F,10.0
1526,202070,EC-MS-DAEN,STAT663,F,3.0
1527,202070,EC-MS-DAEN,SYST568,F,8.0
1528,202070,EC-MS-DAEN,SYST573,F,5.0
1529,202070,EC-MS-DAEN,SYST688,F,2.0
1530,202070,EC-MS-DAEN,AIT524,T,143.0
1531,202070,EC-MS-DAEN,AIT580,T,87.0
1532,202070,EC-MS-DAEN,AIT590,T,147.0
1533,202070,EC-MS-DAEN,AIT614,T,143.0
1534,202070,EC-MS-DAEN,AIT622,T,144.0
1535,202070,EC-MS-DAEN,AIT664,T,144.0
1536,202070,EC-MS-DAEN,AIT722,T,147.0
1537,202070,EC-MS-DAEN,AIT736,T,146.0
1538,202070,EC-MS-DAEN,CS504,T,44.0
1539,202070,EC-MS-DAEN,CS584,T,127.0
1540,202070,EC-MS-DAEN,HAP780,T,148.0
1541,202070,EC-MS-DAEN,OR531,T,76.0
1542,202070,EC-MS-DAEN,OR568,T,146.0
1543,202070,EC-MS-DAEN,STAT515,T,30.0
1544,202070,EC-MS-DAEN,STAT544,T,144.0
1545,202070,EC-MS-DAEN,STAT554,T,139.0
1546,202070,EC-MS-DAEN,STAT663,T,146.0
1547,202070,EC-MS-DAEN,SYST568,T,141.0
1548,202070,EC-MS-DAEN,SYST573,T,144.0
1549,202070,EC-MS-DAEN,SYST688,T,147.0
1550,202070,EC-MS-ELEN,ECE513,F,4.0
1551,202070,EC-MS-ELEN,ECE527,F,15.0
1552,202070,EC-MS-ELEN,ECE542,F,12.0
1553,202070,EC-MS-ELEN,ECE587,F,6.0
1554,202070,EC-MS-ELEN,ECE513,T,145.0
1555,202070,EC-MS-ELEN,ECE527,T,134.0
1556,202070,EC-MS-ELEN,ECE542,T,137.0
1557,202070,EC-MS-ELEN,ECE587,T,143.0
1558,202070,EC-MS-ISYS,CS555,F,28.0
1559,202070,EC-MS-ISYS,INFS622,F,80.0
1560,202070,EC-MS-ISYS,CS555,T,121.0
1561,202070,EC-MS-ISYS,INFS622,T,69.0
1562,202070,EC-MS-OPRS,OR541,F,13.0
1563,202070,EC-MS-OPRS,OR542,F,2.0
1564,202070,EC-MS-OPRS,OR568,F,3.0
1565,202070,EC-MS-OPRS,OR541,T,136.0
