,Stu Term,Unnamed: 1,Stu Admit Term,Unnamed: 3,Record ID,Stu Visa Type,Stu Attribute BAM,Stu Admit Type,Stu Primary Degree Level,Stu Primary Major 1 College,Stu Primary Program,Stu Primary Program Code,Stu Primary Department,Unnamed: 14,Stu New/Returning Ind,Stu Residency Group,Course Sect College,Stu Registered Ind,Registration Status,Registration Status Date,Course Desc,Course Section,Course Sect Schedule Type,Course Sect Instruction Delivery Method Group,Course Sect Wiley Courses Ind,Course Sect Credits,Stu Course Registered Hours
1930,201810,Spring 2018,201770,Fall 2017,CEC14163,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,VA,VSE,Y,**Web Registered**,11/7/2017,SYST 568,SYST 568 001,Lecture,F2F,'--,3,3
1931,201810,Spring 2018,201770,Fall 2017,CEC14163,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,VA,VSE,Y,**Web Registered**,11/7/2017,SYST 573,SYST 573 001,Lecture,F2F,'--,3,3
1932,201810,Spring 2018,201770,Fall 2017,CEC14163,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,VA,VSE,Y,**Web Registered**,11/10/2017,SYST 584,SYST 584 001,Lecture,F2F,'--,3,3
1933,201810,Spring 2018,201770,Fall 2017,CEC14164,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,11/7/2017,AIT 614,AIT 614 DL1,Lecture,Online,N,3,3
1934,201810,Spring 2018,201770,Fall 2017,CEC14164,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,11/7/2017,CS 504,CS 504 002,Lecture,F2F,'--,3,3
1935,201810,Spring 2018,201770,Fall 2017,CEC14164,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,11/7/2017,CS 550,CS 550 001,Lecture,F2F,'--,3,3
1936,201810,Spring 2018,201770,Fall 2017,CEC14168,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,VA,VSE,Y,**Web Registered**,11/13/2017,CS 504,CS 504 005,Lecture,F2F,'--,3,3
1937,201810,Spring 2018,201770,Fall 2017,CEC14168,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,VA,VSE,Y,**Web Registered**,12/9/2017,AIT 580,AIT 580 DL2,Lecture,Online,N,3,3
1938,201810,Spring 2018,201770,Fall 2017,CEC14199,NA,'--,GR,Master,VSE,MS Applied Info Technology,VS-MS-AIT,IST,Info Sciences & Technology,R,VA,VSE,Y,**Web Registered**,11/7/2017,AIT 542,AIT 542 001,Lecture,F2F,'--,3,3
1939,201810,Spring 2018,201770,Fall 2017,CEC14199,NA,'--,GR,Master,VSE,MS Applied Info Technology,VS-MS-AIT,IST,Info Sciences & Technology,R,VA,VSE,Y,**Web Registered**,11/7/2017,AIT 614,AIT 614 DL1,Lecture,Online,N,3,3
1940,201810,Spring 2018,201770,Fall 2017,CEC14199,NA,'--,GR,Master,VSE,MS Applied Info Technology,VS-MS-AIT,IST,Info Sciences & Technology,R,VA,VSE,Y,**Web Registered**,11/7/2017,AIT 678,AIT 678 DL1,Lecture,Online,N,3,3
1941,201810,Spring 2018,201770,Fall 2017,CEC14200,NA,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,R,VA,VSE,Y,**Web Registered**,11/14/2017,CFRS 510,CFRS 510 001,Lecture,F2F,'--,3,3
1942,201810,Spring 2018,201770,Fall 2017,CEC14205,NA,'--,GR,Master,VSE,MS Software Engineering,VS-MS-SWE,CS,Computer Science,R,VA,VSE,Y,**Web Registered**,12/1/2017,SWE 621,SWE 621 002,Lecture,F2F,'--,3,3
1943,201810,Spring 2018,201770,Fall 2017,CEC14205,NA,'--,GR,Master,VSE,MS Software Engineering,VS-MS-SWE,CS,Computer Science,R,VA,VSE,Y,**Web Registered**,12/1/2017,SWE 642,SWE 642 001,Lecture,F2F,'--,3,3
1944,201810,Spring 2018,201770,Fall 2017,CEC14213,NA,'--,GR,Master,VSE,MS Operations Research,VS-MS-OPRS,SYST,Systems Engr & Operations Rsch,R,VA,VSE,Y,**Web Registered**,11/7/2017,OR 588,OR 588 001,Lecture,F2F,'--,3,3
1945,201810,Spring 2018,201770,Fall 2017,CEC14213,NA,'--,GR,Master,VSE,MS Operations Research,VS-MS-OPRS,SYST,Systems Engr & Operations Rsch,R,VA,VSE,Y,**Web Registered**,11/7/2017,SYST 584,SYST 584 001,Lecture,F2F,'--,3,3
1946,201810,Spring 2018,201770,Fall 2017,CEC14214,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,11/7/2017,AIT 664,AIT 664 001,Lecture,F2F,'--,3,3
1947,201810,Spring 2018,201770,Fall 2017,CEC14214,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,11/7/2017,SYST 568,SYST 568 001,Lecture,F2F,'--,3,3
1948,201810,Spring 2018,201770,Fall 2017,CEC14214,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,11/7/2017,SYST 573,SYST 573 001,Lecture,F2F,'--,3,3
1949,201810,Spring 2018,201770,Fall 2017,CEC14214,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,11/8/2017,AIT 524,AIT 524 DL1,Lecture,Online,N,3,3
