,Stu Term,Unnamed: 1,Stu Admit Term,Unnamed: 3,Record ID,Stu Visa Type,Stu Attribute BAM,Stu Admit Type,Stu Primary Degree Level,Stu Primary Major 1 College,Stu Primary Program,Stu Primary Program Code,Stu Primary Department,Unnamed: 14,Stu New/Returning Ind,Stu Residency Group,Course Sect College,Stu Registered Ind,Registration Status,Registration Status Date,Course Desc,Course Section,Course Sect Schedule Type,Course Sect Instruction Delivery Method Group,Course Sect Wiley Courses Ind,Course Sect Credits,Stu Course Registered Hours
1149,201770,Fall 2017,201670,Fall 2016,CEC10402,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,AIT 624,AIT 624 001,Lecture,F2F,'--,3,3
1150,201770,Fall 2017,201670,Fall 2016,CEC10402,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,DAEN 690,DAEN 690 002,Seminar,F2F,'--,3,3
1151,201770,Fall 2017,201670,Fall 2016,CEC10402,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,OR 538,OR 538 001,Lecture,F2F,'--,3,3
1152,201770,Fall 2017,201670,Fall 2016,CEC10462,F1 Visa,'--,GR,Master,VSE,MS Information Systems,VS-MS-ISYS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CS 531,CS 531 001,Lecture,F2F,'--,3,3
1153,201770,Fall 2017,201670,Fall 2016,CEC10462,F1 Visa,'--,GR,Master,VSE,MS Information Systems,VS-MS-ISYS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ISA 562,ISA 562 001,Lecture,F2F,'--,3,3
1154,201770,Fall 2017,201670,Fall 2016,CEC10462,F1 Visa,'--,GR,Master,VSE,MS Information Systems,VS-MS-ISYS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,SWE 642,SWE 642 001,Lecture,F2F,'--,3,3
1155,201770,Fall 2017,201670,Fall 2016,CEC10462,F1 Visa,'--,GR,Master,VSE,MS Information Systems,VS-MS-ISYS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,5/13/2017,SWE 645,SWE 645 001,Lecture,F2F,'--,3,3
1156,201770,Fall 2017,201670,Fall 2016,CEC10464,F1 Visa,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/15/2017,CFRS 762,CFRS 762 001,Lecture,F2F,'--,3,3
1157,201770,Fall 2017,201670,Fall 2016,CEC10464,F1 Visa,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/15/2017,CFRS 763,CFRS 763 001,Lecture,F2F,'--,3,3
1158,201770,Fall 2017,201670,Fall 2016,CEC10464,F1 Visa,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/15/2017,CFRS 767,CFRS 767 001,Lecture,F2F,'--,3,3
1159,201770,Fall 2017,201670,Fall 2016,CEC10464,F1 Visa,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/15/2017,CFRS 771,CFRS 771 001,Lecture,F2F,'--,3,3
1160,201770,Fall 2017,201670,Fall 2016,CEC10465,NA,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CFRS 663,CFRS 663 001,Lecture,F2F,'--,3,3
1161,201770,Fall 2017,201670,Fall 2016,CEC10465,NA,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CFRS 780,CFRS 780 003,Lec/Sem #1,F2F,'--,3,3
1162,201770,Fall 2017,201670,Fall 2016,CEC10465,NA,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CFRS 790,CFRS 790 001,Lecture,F2F,'--,3,3
1163,201770,Fall 2017,201670,Fall 2016,CEC10466,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CS 583,CS 583 002,Lecture,F2F,'--,3,3
1164,201770,Fall 2017,201670,Fall 2016,CEC10466,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ECE 590,ECE 590 003,Lec/Sem #1,F2F,'--,3,3
1165,201770,Fall 2017,201670,Fall 2016,CEC10466,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ECE 699,ECE 699 007,Lec/Sem #7,F2F,'--,3,3
1166,201770,Fall 2017,201670,Fall 2016,CEC10466,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,SWE 645,SWE 645 001,Lecture,F2F,'--,3,3
