,semester,program,course_code,sect_id,waitlisted,number_of_students,percentage_visa_students
0,201770,EC-MS-CEIE,CEIE605,001,F,36.0,0.0
1,201770,EC-MS-CEIE,CEIE605,003,F,36.0,0.0
2,201770,EC-MS-CEIE,CEIE605,002,F,36.0,0.0
3,201770,EC-MS-CEIE,CEIE605,DL2,F,36.0,0.0
4,201770,EC-MS-CEIE,CEIE605,DL1,F,36.0,0.0
5,201770,EC-MS-CEIE,CEIE795,001,F,36.0,0.0
6,201770,EC-MS-CEIE,CEIE795,003,F,36.0,0.0
7,201770,EC-MS-CEIE,CEIE795,002,F,36.0,0.0
8,201770,EC-MS-CEIE,CEIE795,DL2,F,36.0,0.0
9,201770,EC-MS-CEIE,CEIE795,DL1,F,36.0,0.0
10,201770,EC-MS-CEIE,CEIE605,001,T,5.0,0.0
11,201770,EC-MS-CEIE,CEIE605,003,T,2.0,0.0
12,201770,EC-MS-CEIE,CEIE605,002,T,3.0,0.0
13,201770,EC-MS-CEIE,CEIE605,DL2,T,0.0,0.0
14,201770,EC-MS-CEIE,CEIE605,DL1,T,4.0,0.0
15,201770,EC-MS-CEIE,CEIE795,001,T,3.0,0.0
16,201770,EC-MS-CEIE,CEIE795,003,T,6.0,0.0
17,201770,EC-MS-CEIE,CEIE795,002,T,1.0,0.0
18,201770,EC-MS-CEIE,CEIE795,DL2,T,4.0,0.0
19,201770,EC-MS-CEIE,CEIE795,DL1,T,6.0,0.0
20,201770,EC-MS-CPE,ECE511,001,F,35.0,0.0
21,201770,EC-MS-CPE,ECE511,003,F,26.0,0.0
22,201770,EC-MS-CPE,ECE511,002,F,29.0,0.0
23,201770,EC-MS-CPE,ECE511,DL2,F,33.0,0.0
24,201770,EC-MS-CPE,ECE511,DL1,F,20.0,0.0
25,201770,EC-MS-CPE,ECE542,001,F,28.0,0.0
26,201770,EC-MS-CPE,ECE542,003,F,28.0,0.0
27,201770,EC-MS-CPE,ECE542,002,F,31.0,0.0
28,201770,EC-MS-CPE,ECE542,DL2,F,29.0,0.0
29,201770,EC-MS-CPE,ECE542,DL1,F,33.0,0.0
30,201770,EC-MS-CPE,ECE511,001,T,0.0,0.0
31,201770,EC-MS-CPE,ECE511,003,T,0.0,0.0
32,201770,EC-MS-CPE,ECE511,002,T,0.0,0.0
33,201770,EC-MS-CPE,ECE511,DL2,T,0.0,0.0
34,201770,EC-MS-CPE,ECE511,DL1,T,0.0,0.0
35,201770,EC-MS-CPE,ECE542,001,T,0.0,0.0
36,201770,EC-MS-CPE,ECE542,003,T,0.0,0.0
37,201770,EC-MS-CPE,ECE542,002,T,0.0,0.0
38,201770,EC-MS-CPE,ECE542,DL2,T,0.0,0.0
39,201770,EC-MS-CPE,ECE542,DL1,T,0.0,0.0
40,201770,EC-MS-CS,CS531,001,F,36.0,0.0
41,201770,EC-MS-CS,CS531,003,F,36.0,0.0
42,201770,EC-MS-CS,CS531,002,F,36.0,0.0
43,201770,EC-MS-CS,CS531,DL2,F,36.0,0.0
44,201770,EC-MS-CS,CS531,DL1,F,36.0,0.0
45,201770,EC-MS-CS,CS550,001,F,36.0,0.0
46,201770,EC-MS-CS,CS550,003,F,36.0,0.0
47,201770,EC-MS-CS,CS550,002,F,36.0,0.0
48,201770,EC-MS-CS,CS550,DL2,F,36.0,0.0
49,201770,EC-MS-CS,CS550,DL1,F,36.0,0.0
50,201770,EC-MS-CS,CS571,001,F,36.0,0.0
51,201770,EC-MS-CS,CS571,003,F,36.0,0.0
52,201770,EC-MS-CS,CS571,002,F,36.0,0.0
53,201770,EC-MS-CS,CS571,DL2,F,36.0,0.0
54,201770,EC-MS-CS,CS571,DL1,F,36.0,0.0
55,201770,EC-MS-CS,CS580,001,F,36.0,0.0
56,201770,EC-MS-CS,CS580,003,F,36.0,0.0
57,201770,EC-MS-CS,CS580,002,F,36.0,0.0
58,201770,EC-MS-CS,CS580,DL2,F,36.0,0.0
59,201770,EC-MS-CS,CS580,DL1,F,36.0,0.0
60,201770,EC-MS-CS,CS583,001,F,36.0,0.0
61,201770,EC-MS-CS,CS583,003,F,36.0,0.0
62,201770,EC-MS-CS,CS583,002,F,36.0,0.0
63,201770,EC-MS-CS,CS583,DL2,F,36.0,0.0
64,201770,EC-MS-CS,CS583,DL1,F,36.0,0.0
65,201770,EC-MS-CS,CS584,001,F,36.0,0.0
66,201770,EC-MS-CS,CS584,003,F,36.0,0.0
67,201770,EC-MS-CS,CS584,002,F,36.0,0.0
68,201770,EC-MS-CS,CS584,DL2,F,36.0,0.0
69,201770,EC-MS-CS,CS584,DL1,F,36.0,0.0
70,201770,EC-MS-CS,CS531,001,T,106.0,0.0
71,201770,EC-MS-CS,CS531,003,T,39.0,0.0
72,201770,EC-MS-CS,CS531,002,T,27.0,0.0
73,201770,EC-MS-CS,CS531,DL2,T,7.0,0.0
74,201770,EC-MS-CS,CS531,DL1,T,8.0,0.0
75,201770,EC-MS-CS,CS550,001,T,5.0,0.0
76,201770,EC-MS-CS,CS550,003,T,1.0,0.0
77,201770,EC-MS-CS,CS550,002,T,5.0,0.0
78,201770,EC-MS-CS,CS550,DL2,T,1.0,0.0
79,201770,EC-MS-CS,CS550,DL1,T,4.0,0.0
80,201770,EC-MS-CS,CS571,001,T,6.0,0.0
81,201770,EC-MS-CS,CS571,003,T,1.0,0.0
82,201770,EC-MS-CS,CS571,002,T,3.0,0.0
83,201770,EC-MS-CS,CS571,DL2,T,0.0,0.0
84,201770,EC-MS-CS,CS571,DL1,T,1.0,0.0
85,201770,EC-MS-CS,CS580,001,T,0.0,0.0
86,201770,EC-MS-CS,CS580,003,T,2.0,0.0
87,201770,EC-MS-CS,CS580,002,T,1.0,0.0
88,201770,EC-MS-CS,CS580,DL2,T,0.0,0.0
89,201770,EC-MS-CS,CS580,DL1,T,0.0,0.0
90,201770,EC-MS-CS,CS583,001,T,0.0,0.0
91,201770,EC-MS-CS,CS583,003,T,1.0,0.0
92,201770,EC-MS-CS,CS583,002,T,3.0,0.0
93,201770,EC-MS-CS,CS583,DL2,T,0.0,0.0
94,201770,EC-MS-CS,CS583,DL1,T,1.0,0.0
95,201770,EC-MS-CS,CS584,001,T,1.0,0.0
96,201770,EC-MS-CS,CS584,003,T,0.0,0.0
97,201770,EC-MS-CS,CS584,002,T,1.0,0.0
98,201770,EC-MS-CS,CS584,DL2,T,4.0,0.0
99,201770,EC-MS-CS,CS584,DL1,T,2.0,0.0
100,201770,EC-MS-DAEN,OR531,001,F,36.0,0.0
101,201770,EC-MS-DAEN,OR531,003,F,36.0,0.0
102,201770,EC-MS-DAEN,OR531,002,F,36.0,0.0
103,201770,EC-MS-DAEN,OR531,DL2,F,36.0,0.0
104,201770,EC-MS-DAEN,OR531,DL1,F,36.0,0.0
105,201770,EC-MS-DAEN,STAT515,001,F,36.0,0.0
106,201770,EC-MS-DAEN,STAT515,003,F,36.0,0.0
107,201770,EC-MS-DAEN,STAT515,002,F,36.0,0.0
108,201770,EC-MS-DAEN,STAT515,DL2,F,36.0,0.0
109,201770,EC-MS-DAEN,STAT515,DL1,F,36.0,0.0
110,201770,EC-MS-DAEN,OR531,001,T,114.0,0.0
111,201770,EC-MS-DAEN,OR531,003,T,47.0,0.0
112,201770,EC-MS-DAEN,OR531,002,T,21.0,0.0
113,201770,EC-MS-DAEN,OR531,DL2,T,5.0,0.0
114,201770,EC-MS-DAEN,OR531,DL1,T,5.0,0.0
115,201770,EC-MS-DAEN,STAT515,001,T,18.0,0.0
116,201770,EC-MS-DAEN,STAT515,003,T,16.0,0.0
117,201770,EC-MS-DAEN,STAT515,002,T,0.0,0.0
118,201770,EC-MS-DAEN,STAT515,DL2,T,3.0,0.0
119,201770,EC-MS-DAEN,STAT515,DL1,T,8.0,0.0
120,201770,EC-MS-ELEN,ECE584,001,F,24.0,0.0
121,201770,EC-MS-ELEN,ECE584,003,F,24.0,0.0
122,201770,EC-MS-ELEN,ECE584,002,F,24.0,0.0
123,201770,EC-MS-ELEN,ECE584,DL2,F,24.0,0.0
124,201770,EC-MS-ELEN,ECE584,DL1,F,24.0,0.0
125,201770,EC-MS-ELEN,ECE584,001,T,6.0,0.0
126,201770,EC-MS-ELEN,ECE584,003,T,5.0,0.0
127,201770,EC-MS-ELEN,ECE584,002,T,9.0,0.0
128,201770,EC-MS-ELEN,ECE584,DL2,T,5.0,0.0
129,201770,EC-MS-ELEN,ECE584,DL1,T,7.0,0.0
130,201770,EC-MS-SWE,CS550,001,F,36.0,0.0
131,201770,EC-MS-SWE,CS550,003,F,34.0,0.0
132,201770,EC-MS-SWE,CS550,002,F,29.0,0.0
133,201770,EC-MS-SWE,CS550,DL2,F,36.0,0.0
134,201770,EC-MS-SWE,CS550,DL1,F,35.0,0.0
135,201770,EC-MS-SWE,SWE619,001,F,36.0,0.0
136,201770,EC-MS-SWE,SWE619,003,F,32.0,0.0
137,201770,EC-MS-SWE,SWE619,002,F,36.0,0.0
138,201770,EC-MS-SWE,SWE619,DL2,F,36.0,0.0
139,201770,EC-MS-SWE,SWE619,DL1,F,36.0,0.0
140,201770,EC-MS-SWE,SWE621,001,F,36.0,0.0
141,201770,EC-MS-SWE,SWE621,003,F,35.0,0.0
142,201770,EC-MS-SWE,SWE621,002,F,34.0,0.0
143,201770,EC-MS-SWE,SWE621,DL2,F,36.0,0.0
144,201770,EC-MS-SWE,SWE621,DL1,F,34.0,0.0
145,201770,EC-MS-SWE,CS550,001,T,0.0,0.0
146,201770,EC-MS-SWE,CS550,003,T,0.0,0.0
147,201770,EC-MS-SWE,CS550,002,T,0.0,0.0
148,201770,EC-MS-SWE,CS550,DL2,T,0.0,0.0
149,201770,EC-MS-SWE,CS550,DL1,T,0.0,0.0
150,201770,EC-MS-SWE,SWE619,001,T,0.0,0.0
151,201770,EC-MS-SWE,SWE619,003,T,0.0,0.0
152,201770,EC-MS-SWE,SWE619,002,T,0.0,0.0
153,201770,EC-MS-SWE,SWE619,DL2,T,0.0,0.0
154,201770,EC-MS-SWE,SWE619,DL1,T,0.0,0.0
155,201770,EC-MS-SWE,SWE621,001,T,0.0,0.0
156,201770,EC-MS-SWE,SWE621,003,T,0.0,0.0
157,201770,EC-MS-SWE,SWE621,002,T,0.0,0.0
158,201770,EC-MS-SWE,SWE621,DL2,T,0.0,0.0
159,201770,EC-MS-SWE,SWE621,DL1,T,0.0,0.0
160,201770,EC-MS-SYST,SYST500,001,F,36.0,0.0
161,201770,EC-MS-SYST,SYST500,003,F,36.0,0.0
162,201770,EC-MS-SYST,SYST500,002,F,36.0,0.0
163,201770,EC-MS-SYST,SYST500,DL2,F,36.0,0.0
164,201770,EC-MS-SYST,SYST500,DL1,F,36.0,0.0
165,201770,EC-MS-SYST,SYST500,001,T,48.0,0.0
166,201770,EC-MS-SYST,SYST500,003,T,0.0,0.0
167,201770,EC-MS-SYST,SYST500,002,T,0.0,0.0
168,201770,EC-MS-SYST,SYST500,DL2,T,0.0,0.0
169,201770,EC-MS-SYST,SYST500,DL1,T,0.0,0.0
170,201810,EC-MS-AIT,AIT512,001,F,36.0,0.0
171,201810,EC-MS-AIT,AIT512,003,F,36.0,0.0
172,201810,EC-MS-AIT,AIT512,002,F,36.0,0.0
173,201810,EC-MS-AIT,AIT512,DL2,F,36.0,0.0
174,201810,EC-MS-AIT,AIT512,DL1,F,36.0,0.0
175,201810,EC-MS-AIT,AIT524,001,F,36.0,0.0
176,201810,EC-MS-AIT,AIT524,003,F,36.0,0.0
177,201810,EC-MS-AIT,AIT524,002,F,36.0,0.0
178,201810,EC-MS-AIT,AIT524,DL2,F,36.0,0.0
179,201810,EC-MS-AIT,AIT524,DL1,F,36.0,0.0
180,201810,EC-MS-AIT,AIT542,001,F,36.0,0.0
181,201810,EC-MS-AIT,AIT542,003,F,36.0,0.0
182,201810,EC-MS-AIT,AIT542,002,F,36.0,0.0
183,201810,EC-MS-AIT,AIT542,DL2,F,36.0,0.0
184,201810,EC-MS-AIT,AIT542,DL1,F,36.0,0.0
185,201810,EC-MS-AIT,AIT660,001,F,36.0,0.0
186,201810,EC-MS-AIT,AIT660,003,F,36.0,0.0
187,201810,EC-MS-AIT,AIT660,002,F,36.0,0.0
188,201810,EC-MS-AIT,AIT660,DL2,F,36.0,0.0
189,201810,EC-MS-AIT,AIT660,DL1,F,36.0,0.0
190,201810,EC-MS-AIT,AIT672,001,F,36.0,0.0
191,201810,EC-MS-AIT,AIT672,003,F,36.0,0.0
192,201810,EC-MS-AIT,AIT672,002,F,36.0,0.0
193,201810,EC-MS-AIT,AIT672,DL2,F,36.0,0.0
194,201810,EC-MS-AIT,AIT672,DL1,F,36.0,0.0
195,201810,EC-MS-AIT,AIT734,001,F,36.0,0.0
196,201810,EC-MS-AIT,AIT734,003,F,36.0,0.0
197,201810,EC-MS-AIT,AIT734,002,F,36.0,0.0
198,201810,EC-MS-AIT,AIT734,DL2,F,36.0,0.0
199,201810,EC-MS-AIT,AIT734,DL1,F,36.0,0.0
200,201810,EC-MS-AIT,AIT512,001,T,112.0,0.0
201,201810,EC-MS-AIT,AIT512,003,T,69.0,0.0
202,201810,EC-MS-AIT,AIT512,002,T,47.0,0.0
203,201810,EC-MS-AIT,AIT512,DL2,T,25.0,0.0
204,201810,EC-MS-AIT,AIT512,DL1,T,25.0,0.0
205,201810,EC-MS-AIT,AIT524,001,T,39.0,0.0
206,201810,EC-MS-AIT,AIT524,003,T,18.0,0.0
207,201810,EC-MS-AIT,AIT524,002,T,15.0,0.0
208,201810,EC-MS-AIT,AIT524,DL2,T,14.0,0.0
209,201810,EC-MS-AIT,AIT524,DL1,T,21.0,0.0
210,201810,EC-MS-AIT,AIT542,001,T,19.0,0.0
211,201810,EC-MS-AIT,AIT542,003,T,11.0,0.0
212,201810,EC-MS-AIT,AIT542,002,T,16.0,0.0
213,201810,EC-MS-AIT,AIT542,DL2,T,13.0,0.0
214,201810,EC-MS-AIT,AIT542,DL1,T,19.0,0.0
215,201810,EC-MS-AIT,AIT660,001,T,13.0,0.0
216,201810,EC-MS-AIT,AIT660,003,T,8.0,0.0
217,201810,EC-MS-AIT,AIT660,002,T,11.0,0.0
218,201810,EC-MS-AIT,AIT660,DL2,T,12.0,0.0
219,201810,EC-MS-AIT,AIT660,DL1,T,14.0,0.0
220,201810,EC-MS-AIT,AIT672,001,T,5.0,0.0
221,201810,EC-MS-AIT,AIT672,003,T,4.0,0.0
222,201810,EC-MS-AIT,AIT672,002,T,9.0,0.0
223,201810,EC-MS-AIT,AIT672,DL2,T,10.0,0.0
224,201810,EC-MS-AIT,AIT672,DL1,T,7.0,0.0
225,201810,EC-MS-AIT,AIT734,001,T,5.0,0.0
226,201810,EC-MS-AIT,AIT734,003,T,13.0,0.0
227,201810,EC-MS-AIT,AIT734,002,T,20.0,0.0
228,201810,EC-MS-AIT,AIT734,DL2,T,24.0,0.0
229,201810,EC-MS-AIT,AIT734,DL1,T,18.0,0.0
230,201810,EC-MS-CPE,ECE542,001,F,28.0,0.0
231,201810,EC-MS-CPE,ECE542,003,F,28.0,0.0
232,201810,EC-MS-CPE,ECE542,002,F,31.0,0.0
233,201810,EC-MS-CPE,ECE542,DL2,F,29.0,0.0
234,201810,EC-MS-CPE,ECE542,DL1,F,33.0,0.0
235,201810,EC-MS-CPE,ECE542,001,T,22.0,0.0
236,201810,EC-MS-CPE,ECE542,003,T,0.0,0.0
237,201810,EC-MS-CPE,ECE542,002,T,0.0,0.0
238,201810,EC-MS-CPE,ECE542,DL2,T,0.0,0.0
239,201810,EC-MS-CPE,ECE542,DL1,T,0.0,0.0
240,201810,EC-MS-CS,CS550,001,F,34.0,0.0
241,201810,EC-MS-CS,CS550,003,F,37.0,0.0
242,201810,EC-MS-CS,CS550,002,F,41.0,0.0
243,201810,EC-MS-CS,CS550,DL2,F,28.0,0.0
244,201810,EC-MS-CS,CS550,DL1,F,40.0,0.0
245,201810,EC-MS-CS,CS580,001,F,35.0,0.0
246,201810,EC-MS-CS,CS580,003,F,36.0,0.0
247,201810,EC-MS-CS,CS580,002,F,37.0,0.0
248,201810,EC-MS-CS,CS580,DL2,F,36.0,0.0
249,201810,EC-MS-CS,CS580,DL1,F,36.0,0.0
250,201810,EC-MS-CS,CS583,001,F,36.0,0.0
251,201810,EC-MS-CS,CS583,003,F,32.0,0.0
252,201810,EC-MS-CS,CS583,002,F,39.0,0.0
253,201810,EC-MS-CS,CS583,DL2,F,36.0,0.0
254,201810,EC-MS-CS,CS583,DL1,F,37.0,0.0
255,201810,EC-MS-CS,CS584,001,F,29.0,0.0
256,201810,EC-MS-CS,CS584,003,F,36.0,0.0
257,201810,EC-MS-CS,CS584,002,F,37.0,0.0
258,201810,EC-MS-CS,CS584,DL2,F,40.0,0.0
259,201810,EC-MS-CS,CS584,DL1,F,38.0,0.0
260,201810,EC-MS-CS,CS550,001,T,71.0,0.0
261,201810,EC-MS-CS,CS550,003,T,30.0,0.0
262,201810,EC-MS-CS,CS550,002,T,24.0,0.0
263,201810,EC-MS-CS,CS550,DL2,T,18.0,0.0
264,201810,EC-MS-CS,CS550,DL1,T,10.0,0.0
265,201810,EC-MS-CS,CS580,001,T,11.0,0.0
266,201810,EC-MS-CS,CS580,003,T,5.0,0.0
267,201810,EC-MS-CS,CS580,002,T,3.0,0.0
268,201810,EC-MS-CS,CS580,DL2,T,8.0,0.0
269,201810,EC-MS-CS,CS580,DL1,T,6.0,0.0
270,201810,EC-MS-CS,CS583,001,T,6.0,0.0
271,201810,EC-MS-CS,CS583,003,T,5.0,0.0
272,201810,EC-MS-CS,CS583,002,T,1.0,0.0
273,201810,EC-MS-CS,CS583,DL2,T,1.0,0.0
274,201810,EC-MS-CS,CS583,DL1,T,0.0,0.0
275,201810,EC-MS-CS,CS584,001,T,1.0,0.0
276,201810,EC-MS-CS,CS584,003,T,7.0,0.0
277,201810,EC-MS-CS,CS584,002,T,2.0,0.0
278,201810,EC-MS-CS,CS584,DL2,T,7.0,0.0
279,201810,EC-MS-CS,CS584,DL1,T,14.0,0.0
280,201810,EC-MS-DAEN,OR531,001,F,90.0,0.0
281,201810,EC-MS-DAEN,OR531,003,F,0.0,0.0
282,201810,EC-MS-DAEN,OR531,002,F,8.0,0.0
283,201810,EC-MS-DAEN,OR531,DL2,F,41.0,0.0
284,201810,EC-MS-DAEN,OR531,DL1,F,41.0,0.0
285,201810,EC-MS-DAEN,OR531,001,T,87.0,0.0
286,201810,EC-MS-DAEN,OR531,003,T,84.0,0.0
287,201810,EC-MS-DAEN,OR531,002,T,27.0,0.0
288,201810,EC-MS-DAEN,OR531,DL2,T,39.0,0.0
289,201810,EC-MS-DAEN,OR531,DL1,T,5.0,0.0
290,201810,EC-MS-OPRS,OR541,001,F,36.0,0.0
291,201810,EC-MS-OPRS,OR541,003,F,36.0,0.0
292,201810,EC-MS-OPRS,OR541,002,F,36.0,0.0
293,201810,EC-MS-OPRS,OR541,DL2,F,36.0,0.0
294,201810,EC-MS-OPRS,OR541,DL1,F,36.0,0.0
295,201810,EC-MS-OPRS,OR541,001,T,57.0,0.0
296,201810,EC-MS-OPRS,OR541,003,T,0.0,0.0
297,201810,EC-MS-OPRS,OR541,002,T,0.0,0.0
298,201810,EC-MS-OPRS,OR541,DL2,T,0.0,0.0
299,201810,EC-MS-OPRS,OR541,DL1,T,0.0,0.0
300,201870,EC-MS-AIT,AIT512,001,F,19.0,0.0
301,201870,EC-MS-AIT,AIT512,003,F,22.0,0.0
302,201870,EC-MS-AIT,AIT512,002,F,12.0,0.0
303,201870,EC-MS-AIT,AIT512,DL2,F,29.0,0.0
304,201870,EC-MS-AIT,AIT512,DL1,F,22.0,0.0
305,201870,EC-MS-AIT,AIT524,001,F,17.0,0.0
306,201870,EC-MS-AIT,AIT524,003,F,22.0,0.0
307,201870,EC-MS-AIT,AIT524,002,F,16.0,0.0
308,201870,EC-MS-AIT,AIT524,DL2,F,23.0,0.0
309,201870,EC-MS-AIT,AIT524,DL1,F,19.0,0.0
310,201870,EC-MS-AIT,AIT542,001,F,9.0,0.0
311,201870,EC-MS-AIT,AIT542,003,F,16.0,0.0
312,201870,EC-MS-AIT,AIT542,002,F,18.0,0.0
313,201870,EC-MS-AIT,AIT542,DL2,F,20.0,0.0
314,201870,EC-MS-AIT,AIT542,DL1,F,22.0,0.0
315,201870,EC-MS-AIT,AIT660,001,F,21.0,0.0
316,201870,EC-MS-AIT,AIT660,003,F,17.0,0.0
317,201870,EC-MS-AIT,AIT660,002,F,27.0,0.0
318,201870,EC-MS-AIT,AIT660,DL2,F,15.0,0.0
319,201870,EC-MS-AIT,AIT660,DL1,F,22.0,0.0
320,201870,EC-MS-AIT,AIT664,001,F,7.0,0.0
321,201870,EC-MS-AIT,AIT664,003,F,21.0,0.0
322,201870,EC-MS-AIT,AIT664,002,F,9.0,0.0
323,201870,EC-MS-AIT,AIT664,DL2,F,17.0,0.0
324,201870,EC-MS-AIT,AIT664,DL1,F,19.0,0.0
325,201870,EC-MS-AIT,AIT672,001,F,11.0,0.0
326,201870,EC-MS-AIT,AIT672,003,F,15.0,0.0
327,201870,EC-MS-AIT,AIT672,002,F,22.0,0.0
328,201870,EC-MS-AIT,AIT672,DL2,F,24.0,0.0
329,201870,EC-MS-AIT,AIT672,DL1,F,19.0,0.0
330,201870,EC-MS-AIT,AIT512,001,T,0.0,0.0
331,201870,EC-MS-AIT,AIT512,003,T,0.0,0.0
332,201870,EC-MS-AIT,AIT512,002,T,0.0,0.0
333,201870,EC-MS-AIT,AIT512,DL2,T,0.0,0.0
334,201870,EC-MS-AIT,AIT512,DL1,T,0.0,0.0
335,201870,EC-MS-AIT,AIT524,001,T,0.0,0.0
336,201870,EC-MS-AIT,AIT524,003,T,0.0,0.0
337,201870,EC-MS-AIT,AIT524,002,T,0.0,0.0
338,201870,EC-MS-AIT,AIT524,DL2,T,0.0,0.0
339,201870,EC-MS-AIT,AIT524,DL1,T,0.0,0.0
340,201870,EC-MS-AIT,AIT542,001,T,0.0,0.0
341,201870,EC-MS-AIT,AIT542,003,T,0.0,0.0
342,201870,EC-MS-AIT,AIT542,002,T,0.0,0.0
343,201870,EC-MS-AIT,AIT542,DL2,T,0.0,0.0
344,201870,EC-MS-AIT,AIT542,DL1,T,0.0,0.0
345,201870,EC-MS-AIT,AIT660,001,T,0.0,0.0
346,201870,EC-MS-AIT,AIT660,003,T,0.0,0.0
347,201870,EC-MS-AIT,AIT660,002,T,0.0,0.0
348,201870,EC-MS-AIT,AIT660,DL2,T,0.0,0.0
349,201870,EC-MS-AIT,AIT660,DL1,T,0.0,0.0
350,201870,EC-MS-AIT,AIT664,001,T,0.0,0.0
351,201870,EC-MS-AIT,AIT664,003,T,0.0,0.0
352,201870,EC-MS-AIT,AIT664,002,T,0.0,0.0
353,201870,EC-MS-AIT,AIT664,DL2,T,0.0,0.0
354,201870,EC-MS-AIT,AIT664,DL1,T,0.0,0.0
355,201870,EC-MS-AIT,AIT672,001,T,0.0,0.0
356,201870,EC-MS-AIT,AIT672,003,T,0.0,0.0
357,201870,EC-MS-AIT,AIT672,002,T,0.0,0.0
358,201870,EC-MS-AIT,AIT672,DL2,T,0.0,0.0
359,201870,EC-MS-AIT,AIT672,DL1,T,0.0,0.0
360,201870,EC-MS-BSTA,GCH712,001,F,9.0,0.0
361,201870,EC-MS-BSTA,GCH712,003,F,9.0,0.0
362,201870,EC-MS-BSTA,GCH712,002,F,13.0,0.0
363,201870,EC-MS-BSTA,GCH712,DL2,F,6.0,0.0
364,201870,EC-MS-BSTA,GCH712,DL1,F,10.0,0.0
365,201870,EC-MS-BSTA,STAT544,001,F,7.0,0.0
366,201870,EC-MS-BSTA,STAT544,003,F,13.0,0.0
367,201870,EC-MS-BSTA,STAT544,002,F,8.0,0.0
368,201870,EC-MS-BSTA,STAT544,DL2,F,19.0,0.0
369,201870,EC-MS-BSTA,STAT544,DL1,F,11.0,0.0
370,201870,EC-MS-BSTA,STAT554,001,F,10.0,0.0
371,201870,EC-MS-BSTA,STAT554,003,F,13.0,0.0
372,201870,EC-MS-BSTA,STAT554,002,F,6.0,0.0
373,201870,EC-MS-BSTA,STAT554,DL2,F,13.0,0.0
374,201870,EC-MS-BSTA,STAT554,DL1,F,9.0,0.0
375,201870,EC-MS-BSTA,GCH712,001,T,0.0,0.0
376,201870,EC-MS-BSTA,GCH712,003,T,0.0,0.0
377,201870,EC-MS-BSTA,GCH712,002,T,0.0,0.0
378,201870,EC-MS-BSTA,GCH712,DL2,T,0.0,0.0
379,201870,EC-MS-BSTA,GCH712,DL1,T,0.0,0.0
380,201870,EC-MS-BSTA,STAT544,001,T,0.0,0.0
381,201870,EC-MS-BSTA,STAT544,003,T,0.0,0.0
382,201870,EC-MS-BSTA,STAT544,002,T,0.0,0.0
383,201870,EC-MS-BSTA,STAT544,DL2,T,0.0,0.0
384,201870,EC-MS-BSTA,STAT544,DL1,T,0.0,0.0
385,201870,EC-MS-BSTA,STAT554,001,T,0.0,0.0
386,201870,EC-MS-BSTA,STAT554,003,T,0.0,0.0
387,201870,EC-MS-BSTA,STAT554,002,T,0.0,0.0
388,201870,EC-MS-BSTA,STAT554,DL2,T,0.0,0.0
389,201870,EC-MS-BSTA,STAT554,DL1,T,0.0,0.0
390,201870,EC-MS-CEIE,CEIE535,001,F,13.0,0.0
391,201870,EC-MS-CEIE,CEIE535,003,F,6.0,0.0
392,201870,EC-MS-CEIE,CEIE535,002,F,11.0,0.0
393,201870,EC-MS-CEIE,CEIE535,DL2,F,13.0,0.0
394,201870,EC-MS-CEIE,CEIE535,DL1,F,19.0,0.0
395,201870,EC-MS-CEIE,CEIE571,001,F,10.0,0.0
396,201870,EC-MS-CEIE,CEIE571,003,F,10.0,0.0
397,201870,EC-MS-CEIE,CEIE571,002,F,18.0,0.0
398,201870,EC-MS-CEIE,CEIE571,DL2,F,22.0,0.0
399,201870,EC-MS-CEIE,CEIE571,DL1,F,11.0,0.0
400,201870,EC-MS-CEIE,CEIE605,001,F,16.0,0.0
401,201870,EC-MS-CEIE,CEIE605,003,F,16.0,0.0
402,201870,EC-MS-CEIE,CEIE605,002,F,16.0,0.0
403,201870,EC-MS-CEIE,CEIE605,DL2,F,13.0,0.0
404,201870,EC-MS-CEIE,CEIE605,DL1,F,15.0,0.0
405,201870,EC-MS-CEIE,CEIE535,001,T,0.0,0.0
406,201870,EC-MS-CEIE,CEIE535,003,T,0.0,0.0
407,201870,EC-MS-CEIE,CEIE535,002,T,0.0,0.0
408,201870,EC-MS-CEIE,CEIE535,DL2,T,0.0,0.0
409,201870,EC-MS-CEIE,CEIE535,DL1,T,0.0,0.0
410,201870,EC-MS-CEIE,CEIE571,001,T,0.0,0.0
411,201870,EC-MS-CEIE,CEIE571,003,T,0.0,0.0
412,201870,EC-MS-CEIE,CEIE571,002,T,0.0,0.0
413,201870,EC-MS-CEIE,CEIE571,DL2,T,0.0,0.0
414,201870,EC-MS-CEIE,CEIE571,DL1,T,0.0,0.0
415,201870,EC-MS-CEIE,CEIE605,001,T,0.0,0.0
416,201870,EC-MS-CEIE,CEIE605,003,T,0.0,0.0
417,201870,EC-MS-CEIE,CEIE605,002,T,0.0,0.0
418,201870,EC-MS-CEIE,CEIE605,DL2,T,0.0,0.0
419,201870,EC-MS-CEIE,CEIE605,DL1,T,0.0,0.0
420,201870,EC-MS-CS,CS531,001,F,15.0,0.0
421,201870,EC-MS-CS,CS531,003,F,19.0,0.0
422,201870,EC-MS-CS,CS531,002,F,12.0,0.0
423,201870,EC-MS-CS,CS531,DL2,F,22.0,0.0
424,201870,EC-MS-CS,CS531,DL1,F,16.0,0.0
425,201870,EC-MS-CS,CS571,001,F,15.0,0.0
426,201870,EC-MS-CS,CS571,003,F,10.0,0.0
427,201870,EC-MS-CS,CS571,002,F,21.0,0.0
